"userId","movieId","m1_ratings"
191,193,2.43779921531677
191,194,3.3216712474823
191,208,2.78502106666565
191,261,3.95687699317932
191,265,4.00639581680298
191,269,3.02496433258057
191,272,3.94297385215759
191,281,3.85307455062866
191,282,3.50526642799377
191,283,3.02496433258057
191,288,2.97815108299255
191,292,3.52436184883118
191,293,3.54774737358093
191,296,3.83599281311035
191,299,4.89631271362305
191,300,3.53876757621765
191,303,3.02496433258057
191,306,4.53558111190796
191,307,4.89631271362305
191,308,4.89631271362305
191,312,1.32451570034027
191,314,4.13541412353516
191,316,3.20866203308105
191,318,4.41873693466187
191,319,3.7916431427002
191,337,4.0214900970459
191,339,3.5861599445343
191,380,3.50912261009216
191,496,4.89631271362305
191,673,3.59900236129761
99,10,3.94487929344177
99,22,4.11565732955933
99,23,4.38837432861328
99,122,3.63535451889038
99,145,3.95549249649048
99,150,4.52697849273682
99,153,3.773850440979
99,160,3.67039895057678
99,161,4.37281703948975
99,163,3.773850440979
99,165,4.19204950332642
99,225,4.17852592468262
99,227,3.60262537002563
99,228,3.63535451889038
99,231,3.46221494674683
99,344,3.60727477073669
99,349,4.20448207855225
99,413,3.14445972442627
99,416,3.14445972442627
99,420,3.48374152183533
99,434,3.76183676719666
99,435,3.28474497795105
99,588,4.30411815643311
99,592,3.87849831581116
99,168,3.93637490272522
99,196,3.3568127155304
99,234,2.90054082870483
99,236,4.08357048034668
99,248,4.01094245910645
99,252,4.25747013092041
99,253,3.9432315826416
99,256,3.92204093933105
99,257,4.59386777877808
99,259,3.86652898788452
99,266,4.04889822006226
99,276,3.74811601638794
99,281,4.46346664428711
99,282,4.11565732955933
99,288,3.58854126930237
99,292,4.13475179672241
99,293,4.15813779830933
99,296,4.44638395309448
99,315,3.79875421524048
99,318,5.02912473678589
99,325,3.92204093933105
99,204,3.25799512863159
99,312,1.93490648269653
99,316,3.81905221939087
99,333,4.63922595977783
99,337,4.63188076019287
99,339,4.19654989242554
99,380,4.11951541900635
99,555,4.15575647354126
54,150,3.26382732391357
54,296,3.18323278427124
54,590,3.18824481964111
54,592,2.61534810066223
54,1,3.42292547225952
54,588,3.04096794128418
54,161,3.10966610908508
54,318,3.76597595214844
54,329,2.71088051795959
54,339,2.93339991569519
54,595,3.06780672073364
54,32,3.33644342422485
54,205,2.37220430374146
54,110,3.61833691596985
54,194,2.66891121864319
54,288,2.32539105415344
54,17,3.28236031532288
54,50,3.48602437973022
35,150,4.42834377288818
35,592,3.77986407279968
35,316,3.72041797637939
35,595,4.23232221603394
35,231,3.36358070373535
35,339,4.09791612625122
35,21,4.06391763687134
35,300,4.05052423477173
35,185,3.87920999526978
35,39,3.69654750823975
35,266,3.95026397705078
35,11,4.4952335357666
35,50,4.65054082870483
35,236,3.98493528366089
35,235,3.99875092506409
35,261,4.4686336517334
35,62,4.4952335357666
35,237,4.01702165603638
35,222,4.26937770843506
35,60,4.2575364112854
35,342,4.05950260162354
35,590,4.35276365280151
35,252,4.15883541107178
468,590,3.75489115715027
468,150,3.83047389984131
468,296,3.74987936019897
468,380,3.42300915718079
468,592,3.18199467658997
468,153,3.07734680175781
468,344,2.91077089309692
468,349,3.50797939300537
468,588,3.60761451721191
468,1,3.98957324028015
468,165,3.49554562568665
468,318,4.3326210975647
468,595,3.63445329666138
468,161,3.6763129234314
468,231,2.76571154594421
468,434,3.06533312797546
468,208,2.69890761375427
468,253,3.24672794342041
468,292,3.4382483959198
468,300,3.45265412330627
468,225,3.48202180862427
468,32,3.90309000015259
468,110,4.18498134613037
468,185,3.28134059906006
468,288,2.89203763008118
468,39,3.09867811203003
468,266,3.35239458084106
468,317,3.41915273666382
468,410,2.98071575164795
468,47,3.90819954872131
468,111,4.04642724990845
468,160,2.97389531135559
468,432,2.90930223464966
353,296,3.89484477043152
353,380,3.56797432899475
353,590,3.89985632896423
353,592,3.32695984840393
353,153,3.22231197357178
353,318,4.47758769989014
353,344,3.05573606491089
353,349,3.65294432640076
353,588,3.75257968902588
353,10,3.39334082603455
353,165,3.64051079750061
353,316,3.26751375198364
353,595,3.77941846847534
353,1,4.13454151153564
353,161,3.82127785682678
353,231,2.91067671775818
353,434,3.21029829978943
353,185,3.42630577087402
353,253,3.39169311523438
353,292,3.58321356773376
353,110,4.32994747161865
353,225,3.62698721885681
353,288,3.03700280189514
353,32,4.04805326461792
353,34,4.20982837677002
353,47,4.05316257476807
353,266,3.49735975265503
353,39,3.24364304542542
353,160,3.11886048316956
353,432,3.05426740646362
353,19,2.80527424812317
353,236,3.53203129768372
353,420,2.9322030544281
353,11,4.04232692718506
353,315,3.24721574783325
353,435,2.73320651054382
353,186,3.41347074508667
353,553,3.77993392944336
353,173,2.9474470615387
353,196,2.80527424812317
353,158,3.40395402908325
353,168,3.38483643531799
353,204,2.70645689964294
353,2,4.00182437896729
353,25,3.95356297492981
353,172,2.91009116172791
353,293,3.60659909248352
353,246,4.56674098968506
353,256,3.37050247192383
353,5,3.22812724113464
353,223,4.49226427078247
353,237,3.56411790847778
353,333,4.08768653869629
353,555,3.60421633720398
353,6,3.98610925674438
353,222,3.81647610664368
353,22,3.56411790847778
353,163,3.22231197357178
353,216,3.56411790847778
353,234,2.34900236129761
353,431,3.6578540802002
353,145,3.40395402908325
353,280,4.17954301834106
353,413,2.59292125701904
353,112,3.53062319755554
353,319,3.85049486160278
353,70,3.56411790847778
353,457,4.22696924209595
353,267,3.60369658470154
353,122,3.08381605148315
353,593,4.33626842498779
353,144,3.41347074508667
353,198,3.37050247192383
353,364,4.03905057907104
353,328,3.40395402908325
353,454,3.70593047142029
353,229,3.81647610664368
353,275,2.22766280174255
353,367,3.33818626403809
353,340,3.56411790847778
353,509,3.43048691749573
353,9,3.45940494537354
353,442,3.30664443969727
353,330,2.81099820137024
353,585,2.88482165336609
353,353,3.39169311523438
353,180,2.88482165336609
353,355,2.98825979232788
353,69,3.56411790847778
353,552,3.39169311523438
107,150,4.29116344451904
107,296,4.21056890487671
107,380,3.88369727134705
107,590,4.21558332443237
107,153,3.53803491592407
107,318,4.79331016540527
107,344,3.3714587688446
107,349,3.96866750717163
107,165,3.95623373985291
107,316,3.58323669433594
107,329,3.73821520805359
107,161,4.13700246810913
107,253,3.70741605758667
107,434,3.52602124214172
107,231,3.22639942169189
107,185,3.74202871322632
107,292,3.89893651008606
107,208,3.15959572792053
107,110,4.64567041397095
107,266,3.81308269500732
107,410,3.44140386581421
107,111,4.50711822509766
107,160,3.43458342552185
107,317,3.87984108924866
107,432,3.36999034881592
40,150,4.14185810089111
40,296,4.06126356124878
40,380,3.73439359664917
40,590,4.06627702713013
40,592,3.49337911605835
40,153,3.3887312412262
40,165,3.80693006515503
40,344,3.22215557098389
40,588,3.9189989566803
40,316,3.43393301963806
40,318,4.6440052986145
40,329,3.58891153335571
40,595,3.94583773612976
40,1,4.30095958709717
40,231,3.0770959854126
40,339,3.81143093109131
40,434,3.37671756744385
40,208,3.01029205322266
40,292,3.74963283538818
40,300,3.76403856277466
40,21,3.77743315696716
40,110,4.49636554718018
40,410,3.29210019111633
40,34,4.3762469291687
40,266,3.66377902030945
40,317,3.7305371761322
40,111,4.35781288146973
40,432,3.22068667411804
40,19,2.97169351577759
40,236,3.69845032691956
40,151,4.20828628540039
40,337,4.24676084518433
40,435,2.89962577819824
40,17,4.16039037704468
40,173,3.11386632919312
40,186,3.57989001274109
40,252,3.87234973907471
40,553,3.94635081291199
40,235,3.71226596832275
40,265,4.23166513442993
40,158,3.57037329673767
40,168,3.55125570297241
40,62,4.20874786376953
40,172,3.0765106678009
40,224,3.74501371383667
40,31,3.67307114601135
40,48,3.41006255149841
40,223,4.65868186950684
40,256,3.53692173957825
40,44,2.90166234970093
40,272,4.16824340820312
40,218,3.86941385269165
40,230,3.98289561271667
40,273,3.32806992530823
40,163,3.3887312412262
40,203,3.82427334785461
40,216,3.7305371761322
40,431,3.82427334785461
40,60,3.9710521697998
40,281,4.07834434509277
40,457,4.39338731765747
40,327,2.97004985809326
40,351,3.77011585235596
40,267,3.77011585235596
40,306,4.7608494758606
40,610,3.87234973907471
40,307,5.12158107757568
40,364,4.20547103881836
40,454,3.87234973907471
40,308,5.12158107757568
40,367,3.5046055316925
40,104,3.80442690849304
40,107,3.7305371761322
40,440,3.80693006515503
40,509,3.59690618515015
40,314,4.36068439483643
40,616,3.7305371761322
40,159,2.82222485542297
40,551,3.65156888961792
40,350,3.84690928459167
40,353,3.55811238288879
40,421,3.7305371761322
40,585,3.05124092102051
40,46,3.41006255149841
40,515,4.0517520904541
40,330,2.97741746902466
40,26,4.00325489044189
40,312,1.54978704452515
40,376,3.72746157646179
40,146,3.7305371761322
40,371,3.79915547370911
40,491,3.96628069877625
40,609,3.98289561271667
40,383,3.48140978813171
40,362,3.81176972389221
40,514,4.20874786376953
40,82,5.12158107757568
40,228,3.25023531913757
40,199,3.25023531913757
40,205,3.25023531913757
40,126,2.90166234970093
40,121,4.20874786376953
40,685,4.20874786376953
604,296,3.84219741821289
604,153,3.16966462135315
604,165,3.58786368370056
604,344,3.00308918952942
604,588,3.69993257522583
604,329,3.36984515190125
604,316,3.21486663818359
604,595,3.72677135467529
604,1,4.0818943977356
604,339,3.59236454963684
604,434,3.15765118598938
604,185,3.37365865707397
604,208,2.79122567176819
604,253,3.33904600143433
604,292,3.53056645393372
604,110,4.2773003578186
604,288,2.98435568809509
604,410,3.07303380966187
604,32,3.99540781974792
604,34,4.15718126296997
604,317,3.51147079467773
604,432,3.00162029266357
604,39,3.19099617004395
604,111,4.13874816894531
604,19,2.75262713432312
604,315,3.1945686340332
604,420,2.87955594062805
604,95,3.43267226219177
604,151,3.98922276496887
604,435,2.68055939674377
604,17,3.94132494926453
604,173,2.89479994773865
604,186,3.36082339286804
604,196,2.75262713432312
604,235,3.49319958686829
604,261,3.96308135986328
604,265,4.01259994506836
604,105,3.19099617004395
604,158,3.3513069152832
604,168,3.33218932151794
604,293,3.55395197868347
604,2,3.94917869567871
604,62,3.98968052864075
604,172,2.85744404792786
604,224,3.5259473323822
604,25,3.90091562271118
604,223,4.43961715698242
604,237,3.51147079467773
604,5,3.17548012733459
604,6,3.93346190452576
604,272,3.94917869567871
604,277,3.56172871589661
604,708,3.58536052703857
604,273,3.10900354385376
604,22,3.51147079467773
604,328,3.3513069152832
604,593,4.28362131118774
604,188,3.31785535812378
604,330,2.75835108757019
604,332,3.65328335762024
604,426,3.03116893768311
604,611,3.03116893768311
604,76,3.51147079467773
604,92,2.68259596824646
604,183,3.03116893768311
604,366,3.76382899284363
604,606,3.03116893768311
604,117,3.03116893768311
604,184,3.03116893768311
604,220,3.03116893768311
604,285,3.98968052864075
604,742,3.51147079467773
604,311,3.03116893768311
604,636,3.03116893768311
604,724,3.74774289131165
604,380,3.5153272151947
604,592,3.27431273460388
604,300,3.54497218132019
604,553,3.72728681564331
604,193,2.44400382041931
604,60,3.75198602676392
604,112,3.47797608375549
604,170,3.15278124809265
604,327,2.75098347663879
604,364,3.98640322685242
604,14,3.84955978393555
604,169,2.82728672027588
604,454,3.65328335762024
604,23,3.78418850898743
604,610,3.65328335762024
604,181,2.38822960853577
604,267,3.55104947090149
604,367,3.28553915023804
604,233,3.19099617004395
604,104,3.58536052703857
604,177,2.58920001983643
604,442,3.25399732589722
604,551,3.43250250816345
604,616,3.51147079467773
604,637,3.18588733673096
145,150,3.67852735519409
145,296,3.59793305397034
145,380,3.27106261253357
145,590,3.60294485092163
145,592,3.03004813194275
145,153,2.9254002571106
145,165,3.34359908103943
145,344,2.75882434844971
145,588,3.4556679725647
145,316,2.97060203552246
145,318,4.18067598342896
145,329,3.12558054924011
145,595,3.48250675201416
145,1,3.83762550354004
145,161,3.5243661403656
145,231,2.613765001297
145,339,3.34809994697571
145,434,2.91338658332825
145,208,2.54696106910706
145,292,3.28630185127258
145,300,3.30070757865906
145,50,3.90072441101074
145,111,3.89448165893555
136,150,3.86164903640747
136,296,3.78105473518372
136,380,3.45418429374695
136,590,3.78606653213501
136,592,3.21316981315613
136,165,3.52672076225281
136,349,3.53915429115295
136,588,3.63878965377808
136,344,2.94194602966309
136,153,3.10852193832397
136,231,2.79688668251038
136,316,3.15372371673584
136,329,3.30870223045349
136,595,3.66562843322754
136,10,3.27955079078674
136,161,3.70748805999756
136,339,3.53122162818909
136,434,3.09650826454163
136,185,3.31251549720764
136,208,2.73008275032043
136,253,3.27790307998657
136,292,3.46942353248596
136,300,3.48382925987244
136,110,4.21615600585938
136,225,3.51319694519043
136,410,3.01189088821411
136,34,4.09603548049927
136,47,3.9393744468689
136,266,3.38356971740723
136,317,3.45032811164856
136,19,2.69148421287537
136,160,3.00507044792175
136,420,2.8184130191803
136,282,3.45032811164856
136,315,3.13342571258545
136,432,2.94047737121582
136,435,2.61941647529602
136,95,3.37152934074402
136,151,3.92807841300964
136,173,2.83365702629089
136,337,3.96655106544495
136,196,2.69148421287537
136,252,3.59214043617249
136,553,3.66614389419556
136,235,3.43205666542053
136,158,3.29016399383545
136,168,3.27104640007019
136,172,2.7963011264801
136,204,2.59266686439514
136,293,3.49280905723572
136,256,3.25671243667603
136,333,3.97389554977417
136,62,3.92853784561157
136,457,4.11317729949951
136,593,4.22247648239136
136,44,2.62145280838013
136,193,2.38286089897156
136,276,3.08278775215149
136,227,2.93729686737061
136,277,3.50058579444885
136,348,3.21316981315613
136,468,3.26673293113708
136,16,3.90313720703125
136,273,3.04786062240601
136,163,3.10852193832397
136,145,3.29016399383545
136,431,3.54406404495239
136,216,3.45032811164856
136,234,2.23521208763123
136,364,3.92526054382324
136,207,3.92853784561157
136,280,4.06575107574463
136,413,2.47913122177124
136,454,3.59214043617249
136,367,3.22439622879028
136,170,3.0916383266449
136,248,3.34561491012573
136,338,3.04786062240601
136,327,2.68984055519104
136,440,3.52672076225281
136,23,3.72304558753967
136,195,3.68659996986389
136,181,2.32708692550659
136,267,3.48990654945374
136,442,3.19285416603088
136,122,2.97002601623535
136,350,3.56669998168945
136,551,3.3713595867157
136,198,3.25671243667603
136,437,2.55236673355103
136,15,3.20120048522949
136,353,3.27790307998657
136,177,2.52805709838867
136,328,3.29016399383545
136,585,2.77103161811829
136,132,3.20120048522949
136,174,3.0916383266449
136,637,3.1247444152832
136,416,2.47913122177124
136,688,2.97002601623535
136,239,2.47913122177124
136,255,2.69720816612244
136,355,2.87446975708008
136,471,3.69084310531616
136,93,3.45032811164856
136,552,3.27790307998657
136,340,3.45032811164856
136,611,2.97002601623535
136,274,3.54406404495239
136,491,3.68607115745544
136,188,3.25671243667603
130,150,3.91759467124939
130,296,3.83700037002563
130,380,3.51012992858887
130,590,3.84201192855835
130,592,3.26911544799805
130,153,3.16446757316589
130,165,3.58266639709473
130,344,2.99789142608643
130,349,3.59510016441345
130,588,3.69473528862
130,231,2.85283207893372
130,316,3.20966935157776
130,318,4.41974210739136
130,329,3.36464786529541
130,595,3.72157406806946
130,1,4.07669639587402
130,161,3.7634334564209
130,339,3.58716726303101
130,434,3.15245389938354
130,185,3.36846137046814
130,208,2.78602838516235
130,300,3.53977489471436
130,253,3.33384871482849
130,292,3.52536916732788
130,110,4.27210187911987
130,225,3.56914258003235
130,410,3.06783652305603
130,317,3.5062735080719
444,296,3.98636317253113
444,380,3.65949249267578
444,344,3.14725422859192
444,231,3.00219488143921
444,595,3.87093663215637
444,185,3.51782369613647
444,208,2.93539094924927
444,300,3.68913745880127
444,21,3.70253205299377
444,110,4.42146348953247
444,47,4.14468097686768
444,50,4.28915405273438
444,111,4.28291082382202
444,173,3.03896522521973
444,593,4.42778444290161
444,235,3.63736486434937
444,265,4.15676307678223
444,555,3.69573497772217
444,6,4.07762670516968
444,16,4.10844230651855
444,273,3.25316882133484
444,367,3.42970442771912
444,58,4.59243965148926
444,431,3.74937224388123
444,509,3.52200508117676
444,350,3.77200818061829
444,353,3.48321127891541
284,150,4.2566180229187
284,296,4.17602300643921
284,380,3.8491518497467
284,590,4.18103647232056
284,592,3.60813736915588
284,153,3.50348925590515
284,165,3.92168831825256
284,344,3.33691358566284
284,349,3.93412208557129
284,588,4.03375625610352
284,231,3.19185400009155
284,316,3.5486912727356
284,318,4.75876474380493
284,329,3.70366978645325
284,595,4.06059694290161
284,104,3.91918516159058
284,353,3.67287063598633
284,356,4.62433338165283
284,589,4.28077697753906
284,47,4.33434200286865
284,736,4.11592388153076
284,2,4.28300285339355
284,10,3.6745183467865
284,110,4.61112499237061
284,377,4.20046186447144
284,457,4.5081467628479
284,474,4.13167333602905
284,168,3.66601395606995
284,185,3.70748329162598
284,376,3.84221959114075
284,480,4.32239294052124
284,552,3.67287063598633
284,95,3.76649689674377
284,434,3.49147582054138
284,442,3.58782172203064
284,145,3.68513154983521
284,32,4.32923269271851
284,338,3.44282817840576
284,20,2.30159568786621
284,21,3.8921914100647
284,208,3.12505030632019
284,704,3.65167999267578
284,15,3.59616804122925
284,112,3.81180095672607
284,485,3.43993735313416
284,173,3.22862458229065
284,303,3.36499357223511
284,44,3.01642060279846
284,172,3.19126892089844
284,327,3.0848081111908
284,357,3.95527100563049
284,367,3.61936378479004
284,440,3.92168831825256
284,235,3.82702422142029
284,410,3.40685844421387
284,500,3.97762179374695
284,348,3.60813736915588
284,370,3.59616804122925
284,433,3.36499357223511
284,248,3.74058246612549
284,539,4.07824850082397
284,585,3.16599917411804
284,223,4.77344083786011
284,252,3.98710823059082
284,339,3.92618918418884
284,224,3.85977220535278
284,333,4.36886596679688
284,520,3.36499357223511
284,355,3.26943731307983
284,216,3.84529566764832
284,415,3.26943731307983
284,19,3.08645176887512
284,39,3.52482056617737
284,420,3.21338081359863
284,432,3.33544492721558
284,435,3.01438403129578
284,186,3.69464802742004
284,236,3.81320881843567
284,256,3.65167999267578
284,237,3.84529566764832
284,276,3.47775506973267
284,342,3.88777661323547
284,413,2.874098777771
284,267,3.88487410545349
284,351,3.88487410545349
284,255,3.09217572212219
284,275,2.50884008407593
284,637,3.51971197128296
536,150,3.67632579803467
536,590,3.60074329376221
536,592,3.02784657478333
536,165,3.34139752388
536,349,3.35383105278015
536,329,3.12337899208069
536,434,2.91118502616882
536,253,3.09257984161377
536,292,3.28410029411316
536,300,3.29850602149963
536,110,4.0308313369751
536,225,3.32787370681763
536,315,2.94810247421265
536,593,4.03715133666992
536,457,3.92785382270813
536,196,2.50616097450256
536,261,3.7166154384613
536,276,2.89746427536011
536,454,3.40681719779968
536,272,3.70271277427673
536,431,3.35874080657959
536,350,3.38137674331665
536,45,3.16029167175293
536,232,3.40681719779968
536,233,2.94453001022339
536,416,2.29380798339844
536,371,3.33362293243408
536,332,3.40681719779968
536,356,4.04403972625732
536,357,3.37498021125793
536,480,3.74210238456726
536,589,3.70048666000366
536,527,4.26277446746826
536,500,3.39733099937439
536,368,3.32122683525085
536,370,3.01587724685669
536,335,3.26500463485718
536,419,2.8625373840332
536,516,3.30458331108093
536,445,2.92319869995117
134,590,3.90592670440674
134,592,3.33303022384644
134,296,3.90091490745544
134,380,3.57404446601868
134,153,3.2283821105957
134,344,3.06180644035339
134,349,3.65901470184326
134,588,3.75865006446838
134,231,2.9167468547821
134,316,3.27358388900757
134,595,3.78548884391785
134,1,4.14061117172241
134,161,3.82734799385071
134,434,3.21636867523193
134,208,2.84994292259216
134,253,3.3977632522583
134,47,4.05923366546631
134,110,4.33601713180542
134,288,3.04307317733765
134,160,3.12493062019348
134,315,3.25328588485718
134,593,4.34233808517456
134,173,2.9535174369812
134,553,3.78600406646729
134,186,3.4195408821106
134,48,3.24971318244934
134,193,2.50272107124329
134,364,4.04512023925781
134,454,3.71200060844421
134,227,3.05715703964233
134,273,3.16772103309631
134,367,3.34425663948059
134,163,3.2283821105957
134,509,3.43655729293823
134,442,3.31271481513977
436,150,3.63826370239258
436,380,3.23079919815063
436,592,2.98978447914124
436,165,3.30333542823792
436,344,2.71856093406677
436,349,3.31576943397522
436,588,3.41540455818176
436,231,2.57350158691406
436,316,2.93033838272095
436,318,4.14041137695312
436,595,3.44224333763123
436,161,3.48410296440125
436,292,3.24603843688965
436,339,3.30783653259277
436,434,2.87312316894531
436,1,3.7973620891571
436,410,2.7885057926178
436,34,3.87265038490295
436,317,3.22694301605225
436,593,3.99909162521362
436,420,2.59502768516541
436,457,3.88979196548462
436,432,2.71709227561951
436,435,2.39603137969971
436,315,2.91004061698914
436,235,3.20867133140564
436,293,3.26942372322083
436,261,3.67855334281921
436,2,3.66465067863464
436,204,2.36928153038025
436,158,3.06677865982056
436,364,3.70187520980835
436,454,3.36875534057617
436,367,3.00101089477539
436,48,2.9064679145813
436,333,3.75051021575928
436,276,2.85940265655518
436,440,3.30333542823792
436,227,2.71391153335571
436,350,3.34331464767456
436,442,2.96946883201599
436,145,3.06677865982056
436,203,3.3206787109375
436,234,2.01182746887207
436,551,3.14797425270081
436,257,3.70515251159668
436,413,2.25574588775635
436,303,2.74664092063904
436,60,3.46745777130127
436,248,3.12222957611084
436,585,2.54764652252197
436,169,2.54275870323181
436,355,2.65108442306519
436,356,4.00597715377808
436,471,3.46745777130127
436,480,3.70404052734375
436,437,2.32898211479187
436,589,3.66242456436157
436,376,3.2238667011261
436,377,3.58211040496826
436,720,4.61798667907715
436,262,3.70515251159668
436,527,4.2247142791748
436,174,2.86825299263
436,371,3.29556107521057
436,500,3.35926914215088
436,239,2.25574588775635
436,362,3.30817437171936
436,539,3.45989418029785
436,474,3.51331973075867
436,274,3.3206787109375
436,597,3.14514374732971
436,415,2.65108442306519
436,531,3.36875534057617
436,508,3.7428138256073
436,587,3.46463465690613
436,586,2.70604300498962
436,421,3.22694301605225
436,497,3.95801949501038
436,502,2.86825299263
436,258,2.39806771278381
436,368,3.28316450119019
436,370,2.9778151512146
436,485,2.82158446311951
436,466,2.67009735107422
436,594,3.64669251441956
436,8,2.9064679145813
436,418,2.74664092063904
436,575,3.36875534057617
436,250,3.22694301605225
436,433,2.74664092063904
436,455,2.30467176437378
436,532,3.04334783554077
436,419,2.82447552680969
436,519,2.47382307052612
436,374,2.74664092063904
436,361,2.90135908126831
436,596,3.61371731758118
436,542,3.3206787109375
436,516,3.26652145385742
436,450,3.22694301605225
436,460,2.74664092063904
436,505,2.74664092063904
436,569,3.22694301605225
436,536,3.03332734107971
436,568,3.70515251159668
242,150,3.91286849975586
242,296,3.83227396011353
242,380,3.50540375709534
242,590,3.83728575706482
242,592,3.26438903808594
242,153,3.15974116325378
242,344,2.99316549301147
242,349,3.59037351608276
242,588,3.69000887870789
242,231,2.84810614585876
242,316,3.20494318008423
242,318,4.41501617431641
242,329,3.3599214553833
242,161,3.75870704650879
242,292,3.52064275741577
242,434,3.14772772789001
242,185,3.36373472213745
242,208,2.78130221366882
242,253,3.32912254333496
242,300,3.53504872322083
242,410,3.0631103515625
242,457,4.16439723968506
242,593,4.2736964225769
242,21,3.54844331741333
242,47,3.99059391021729
242,225,3.56441617012024
242,317,3.50154733657837
242,32,3.98548460006714
242,266,3.43478918075562
242,39,3.18107271194458
242,111,4.12882375717163
242,432,2.99169683456421
242,236,3.4694607257843
242,337,4.0177698135376
242,454,3.64335966110229
314,150,3.44283771514893
314,296,3.36224317550659
314,380,3.0353729724884
314,590,3.36725497245789
314,592,2.79435849189758
314,153,2.68971061706543
314,165,3.10790944099426
314,349,3.12034320831299
314,588,3.21997833251953
314,356,3.8105525970459
314,110,3.7973473072052
314,377,3.38668417930603
314,480,3.50861430168152
314,7,3.05584239959717
314,587,3.26920866966248
314,589,3.46699857711792
314,95,2.95271801948547
314,185,2.89370441436768
314,500,3.16384291648865
314,23,3.30423426628113
314,31,2.97405052185059
314,161,3.28867650032043
314,648,3.26467394828796
314,364,3.50644898414612
314,539,3.2644681930542
314,227,2.51848554611206
314,474,3.31789350509644
314,350,3.14788866043091
314,434,2.67769694328308
314,597,2.94971776008606
314,368,3.08773851394653
314,11,3.50972652435303
314,316,2.73491239547729
314,524,3.07399773597717
314,10,2.8607394695282
314,367,2.80558490753174
314,440,3.10790944099426
314,553,3.24733257293701
314,276,2.66397619247437
314,536,2.83790111541748
314,552,2.85909175872803
314,593,3.80366659164429
314,376,3.02844047546387
314,610,3.17332911491394
314,21,3.0784125328064
314,653,2.85904979705811
314,318,3.94498682022095
314,329,2.88989090919495
314,595,3.24681711196899
314,1,3.60193586349487
314,208,2.31127142906189
314,47,3.52056312561035
314,410,2.59307956695557
314,457,3.69436573982239
314,39,2.71104168891907
314,173,2.41484570503235
314,196,2.27267289161682
314,236,2.99942970275879
314,252,3.17332911491394
314,17,3.46137070655823
314,151,3.5092670917511
314,141,3.2644681930542
314,172,2.37749004364014
314,44,2.20264172554016
314,224,3.0459930896759
314,272,3.46922469139099
314,442,2.77404284477234
314,273,2.62904930114746
314,22,3.03151679039001
314,163,2.68971061706543
314,551,2.95254826545715
314,203,3.12525272369385
314,218,3.17039322853088
314,125,2.27839684486389
