"userId","movieId","model2_ratings","rating"
468,111,3.81380225003494,3
468,160,3.08468702592156,2
468,432,3.07857000550563,2
353,296,3.85706695933138,5
353,380,3.59670256757539,3
353,590,4.07197139194093,4
353,592,2.93454379708488,4
353,153,2.98514868382747,3
353,318,4.80287154485351,5
353,344,2.70611224983519,5
353,349,3.70215465640821,4
353,588,3.61614100240058,3
353,10,3.38864450435808,3
353,165,3.7671749823963,5
353,316,2.75874002993264,3
353,595,3.81640395241683,4
353,1,4.60777412630132,5
353,161,4.03468235845964,5
353,231,2.45592584567106,4
353,434,3.07191402945091,3
353,185,3.17685113121673,4
353,253,3.12917688941482,3
353,292,3.5747298099421,4
353,110,4.75536864982893,3
353,225,3.74663923053271,3
353,288,2.67428975605061,3
353,32,4.38745817562416,5
353,34,4.35183297118829,5
353,47,4.27956833752015,5
353,266,3.41377418717017,3
353,39,2.8360965470376,1
353,160,2.85918913988156,2
353,432,2.8760258032355,3
353,19,2.64876780887662,4
353,236,3.59807664600449,3
353,420,2.73972464799626,1
353,11,4.20128982704429,4
353,315,3.2754814046768,3
353,435,2.47265091958394,2
353,186,3.49899797237746,5
353,553,3.9527206525821,4
353,173,2.93683582869066,3
353,196,2.86656827908443,3
353,158,3.57268324357057,3
353,168,3.43936256654397,3
353,204,2.72239005457017,2
353,2,4.07218807924729,4
353,25,4.04576428589605,4
353,172,3.01001407372235,2
353,293,3.67923903403425,5
353,246,4.32727271756111,5
353,256,3.4393167631315,3
353,5,3.07493601634463,3
353,223,4.51960647880255,5
353,237,3.68785865058069,4
353,333,4.17129737678401,5
353,555,3.58753233232515,4
353,6,4.24164803475764,4
353,222,3.64672264869232,1
353,22,3.74543053324757,5
353,163,3.31215323311741,3
353,216,3.65746997060332,3
353,234,2.92388325739332,2
353,431,4.03867576728632,4
353,145,3.47900962621192,3
353,280,4.34911221548452,5
353,413,3.17888215623756,2
353,112,3.83637278222014,5
353,319,4.06769521110724,5
353,70,3.97302148633477,4
353,457,4.52709230291791,5
353,267,3.79791334743052,3
353,122,3.6855052557171,3
353,593,4.64989020908155,5
353,144,3.87994551516451,4
353,198,3.59332701940957,3
353,364,4.29360134410862,4
353,328,3.82115392191773,4
353,454,3.82441602338041,4
353,229,3.87790275554297,3
353,275,3.41335446841968,2
353,367,3.08758100984601,3
353,340,3.88992562366516,3
353,509,3.40156967622833,3
353,9,3.40013463746816,3
353,442,3.38127918880422,2
353,330,3.60238137920679,2
353,585,3.01143809246145,2
353,353,3.64347586836007,3
353,180,3.94580768659005,4
353,355,3.05099549337616,2
353,69,3.83742703514315,3
353,552,3.42314281994381,2
107,150,4.3465843888509,5
107,296,4.24170584762664,3
107,380,3.85207883330762,4
107,590,4.28245520021091,5
107,153,3.37358335377795,3
107,318,4.92179237305126,5
107,344,3.14428625482602,3
107,349,3.99960508785131,4
107,165,3.99614785105226,3
107,316,3.34835371990781,3
107,329,3.67192632809136,3
107,161,4.20487338901897,4
107,253,3.61888907693247,4
107,434,3.47199748878614,3
107,231,3.01195297410244,3
107,185,3.59749198413414,4
107,292,3.82877898319581,4
107,208,2.98306432289809,3
107,110,4.82344846971342,5
107,266,3.79341890814465,4
107,410,3.38157332955828,3
107,111,4.42696694078644,4
107,160,3.42069089476745,4
107,317,3.83720041587806,4
107,432,3.43921628595206,4
40,150,4.30241498925741,5
40,296,4.25066863445462,5
40,380,3.54106992634062,3
40,590,4.22258957263021,4
40,592,3.00467534809278,4
40,153,2.81690006310963,3
40,165,3.76207466000355,4
40,344,2.45697811070179,4
40,588,3.84804749850501,4
40,316,2.8642531036046,3
40,318,5.21575115537233,5
40,329,3.34770151595088,3
40,595,4.07048485778747,3
40,1,4.68624514212689,5
40,231,2.31090420290164,1
40,339,3.74622298495872,3
40,434,2.98476471808117,3
40,208,2.26679739550793,2
40,292,3.48821246282659,3
40,300,3.62569251552287,5
40,21,3.65160963780708,4
40,110,5.0292465726047,4
40,410,2.97840798799675,3
40,34,4.50921686216348,5
40,266,3.5150406708104,4
40,317,3.59357997595079,4
40,111,4.44961819200523,5
40,432,3.04287404131623,3
40,19,2.5739638782701,2
40,236,3.65503017984659,4
40,151,4.35843959466924,4
40,337,4.42790744659056,5
40,435,2.61052860795662,3
40,17,4.22192676484896,5
40,173,2.97689024314092,4
40,186,3.53073191839029,3
40,252,3.91316821568525,4
40,553,4.11862536443616,5
40,235,3.99095162063639,4
40,265,4.3909955587402,5
40,158,3.65406213156134,4
40,168,3.52167292797605,2
40,62,4.57829761842076,5
40,172,3.13788007479007,4
40,224,3.80243879909505,4
40,31,4.02694584705241,4
40,48,3.54347612918114,2
40,223,4.69145336533976,5
40,256,3.53604051306427,2
40,44,2.97003049133767,3
40,272,4.25449193753232,5
40,218,4.14697964011737,4
40,230,4.19339371247999,5
40,273,3.5648567653383,1
40,163,3.39575627412793,5
40,203,3.98865296333333,5
40,216,3.73993962863961,1
40,431,4.13232822842746,5
40,60,4.06023449130957,4
40,281,4.08280030783035,5
40,457,4.83752282871077,3
40,327,3.5894485779625,4
40,351,3.92308987754983,4
40,267,3.93497231830192,3
40,306,4.28545520397596,5
40,610,4.06910819925116,4
40,307,4.28367910913992,5
40,364,4.42759081766515,5
40,454,3.87764138424987,4
40,308,4.28367910913992,5
40,367,3.14492073523548,4
40,104,3.57251246024967,1
40,107,3.97800789319426,4
40,440,3.9638957593703,4
40,509,3.45541340617578,3
40,314,4.25040887312361,5
40,616,3.98660478692426,3
40,159,3.6054823724221,3
40,551,3.79941363615498,3
40,350,3.89693451290175,5
40,353,3.69019966393865,3
40,421,3.9997517654437,3
40,585,3.16481626074873,3
40,46,3.94523533890859,4
40,515,3.84020828891076,3
40,330,3.7693083468229,3
40,26,4.11846161104698,4
40,312,3.41212430241432,3
40,376,3.87754920542887,3
40,146,3.97146556849308,3
40,371,3.93603069760003,4
40,491,4.22865022467759,5
40,609,3.99252355845515,4
40,383,3.83491060551904,3
40,362,3.96348188816777,4
40,514,4.14232199524305,5
40,82,4.19885357967284,5
40,228,3.8869626891687,3
40,199,3.96729555977316,3
40,205,4.09053009230708,4
40,126,3.95710819504942,3
40,121,4.07326396685954,4
40,685,4.14896636028506,5
604,296,3.75026495452459,5
604,153,3.17471344495792,3
604,165,3.47303409076997,4
604,344,3.07421299750475,2
604,588,3.57571817763686,3
604,329,3.36361071119948,3
604,316,3.2889955849917,4
604,595,3.6130294217281,3
604,1,3.77344992461775,3
604,339,3.42973829468424,3
604,434,3.23643055026394,4
604,185,3.32146604762615,4
604,208,3.07383116970803,3
604,253,3.42275076414788,5
604,292,3.38355173661858,3
604,110,3.89831474222787,3
604,288,3.2673407845081,5
604,410,3.30303793145657,4
604,32,3.71873733675699,4
604,34,3.74914835063512,4
604,317,3.43082779936072,3
604,432,3.26340528202205,3
604,39,3.36976317383322,3
604,111,3.72867797731912,4
604,19,3.07132440486902,1
604,315,3.40566077326241,4
604,420,3.29396234302736,3
604,95,3.35653215496608,4
604,151,3.66854099761265,3
604,435,3.16706360299368,4
604,17,3.68863315993833,4
604,173,3.20181744250432,3
604,186,3.37789537866276,3
604,196,3.25923840785041,3
604,235,3.5109972978339,3
604,261,3.65914295779283,4
604,265,3.69856597692787,4
604,105,3.48117164126926,2
604,158,3.43936335258661,4
604,168,3.3985062967992,3
604,293,3.5343411576696,3
604,2,3.66470952497178,5
604,62,3.74875057566146,4
604,172,3.27629363772746,2
604,224,3.50225298799416,3
604,25,3.64115931071223,3
604,223,3.80843242531679,4
604,237,3.44538282490965,3
604,5,3.33022070333239,3
604,6,3.63913921895556,3
604,272,3.67646500266515,4
604,277,3.56993831369651,4
604,708,3.53775266471524,3
604,273,3.42021450050313,3
604,22,3.50973957233889,3
604,328,3.58502311681439,4
604,593,3.9342074127139,5
604,188,3.6152398177331,3
604,330,3.49073543302067,3
604,332,3.60279173626791,3
604,426,3.56715460517916,3
604,611,3.55783943754031,5
604,76,3.53915427167369,4
604,92,3.53682317221975,3
604,183,3.57390348121611,3
604,366,3.61156501240028,5
604,606,3.56715460517916,3
604,117,3.57390348121611,3
604,184,3.57390348121611,3
604,220,3.57390348121611,3
604,285,3.60297098062762,4
604,742,3.5716937201882,4
604,311,3.57390348121611,3
604,636,3.57390348121611,3
604,724,3.58024510351422,3
604,380,3.36952927795367,3
604,592,3.32344700934105,4
604,300,3.53848264711023,3
604,553,3.61365467728942,4
604,193,3.12123886125304,3
604,60,3.58336723524825,4
604,112,3.56919208324176,4
604,170,3.5400748000574,3
604,327,3.38844014305542,5
604,364,3.67771860338222,4
604,14,3.6318548204163,4
604,169,3.46148070376514,3
604,454,3.50687300792301,4
604,23,3.58248520745929,4
604,610,3.59348475623113,5
604,181,3.34794913514414,4
604,267,3.54657225155012,3
604,367,3.3412160770292,3
604,233,3.5567384564602,3
604,104,3.45100126847095,3
604,177,3.44400168111075,4
604,442,3.39967296312492,4
604,551,3.49368019649292,3
604,616,3.56995459055819,3
604,637,3.42886972075382,4
145,150,3.70299490770963,3
145,296,3.66916051352753,4
145,380,3.28455750555688,3
145,590,3.66240897980575,4
145,592,2.94848317871382,3
145,153,2.88201250278326,3
145,165,3.45051012109923,3
145,344,2.64835861697281,2
145,588,3.39088217602071,4
145,316,2.78570231021914,2
145,318,4.20881425062161,3
145,329,3.13798006142419,3
145,595,3.54294228871163,4
145,1,4.00195580268384,5
145,161,3.63432731075453,4
145,231,2.53815315369229,3
145,339,3.44235456323332,3
145,434,2.96985318080118,3
145,208,2.50268046390693,3
145,292,3.26057291543487,3
145,300,3.21457965664834,3
145,50,4.16007993008118,5
145,111,3.82300623279114,4
136,150,3.95644119767018,2
136,296,3.67674039663379,1
136,380,3.41656232405455,3
136,590,3.89559017812589,3
136,592,2.70638941525328,4
136,165,3.62204048714559,5
136,349,3.52346274764672,5
136,588,3.37061708632059,3
136,344,2.4411564633562,1
136,153,2.78591675478957,3
136,231,2.19495493600632,2
136,316,2.43971990224271,2
136,329,3.04769747193839,2
136,595,3.62518237531898,3
136,10,3.25264654726552,5
136,161,3.90928631554023,4
136,339,3.68200665166077,4
136,434,2.88394128919836,3
136,185,2.9768561269932,3
136,208,2.10128358683036,3
136,253,2.88706870066959,4
136,292,3.36926532518115,3
136,300,2.98425535289564,3
136,110,4.60795702056128,5
136,225,3.59220273498267,4
136,410,2.51738822452756,3
136,34,4.17803135257906,2
136,47,4.13158780278001,5
136,266,3.23703028013297,3
136,317,3.26487278021977,3
136,19,2.45605332935964,3
136,160,2.61341323780071,3
136,420,2.54263751756221,3
136,282,3.68531146140519,5
136,315,3.09856461651575,3
136,432,2.64591845418315,3
136,435,2.25347542856533,3
136,95,3.27405600680805,4
136,151,4.10140558364578,5
136,173,2.74191427626193,3
136,337,3.92474498830781,5
136,196,2.68262939181278,3
136,252,3.64806422615559,5
136,553,3.7434961656024,3
136,235,3.82885338892198,4
136,158,3.39424393640645,3
136,168,3.24777151011511,4
136,172,2.81986360715935,1
136,204,2.50558982759058,1
136,293,3.50734850025732,1
136,256,3.27066554382664,4
136,333,3.99941172566226,5
136,62,4.28607248700347,5
136,457,4.35717740477187,5
136,593,4.48149996371585,3
136,44,2.60920067452265,2
136,193,2.28116201056515,1
136,276,3.16587209078786,4
136,227,3.2199506396349,3
136,277,3.61984930632755,3
136,348,3.34064250089882,1
136,468,3.68315212049217,5
136,16,4.09090618894033,5
136,273,3.2808863893273,3
136,163,3.11997327064698,1
136,145,3.29911546963695,3
136,431,3.90233335550737,5
136,216,3.48357035219413,5
136,234,2.76444635225682,3
136,364,4.13402412059566,5
136,207,3.87150275527761,5
136,280,4.22248869758261,5
136,413,3.01399242759139,3
136,454,3.65936307944087,3
136,367,2.83352633970156,4
136,170,3.76022722717139,4
136,248,3.39599434268567,3
136,338,3.35792234279774,2
136,327,3.46039968563593,3
136,440,3.66826510100197,5
136,23,3.82060221451753,5
136,195,3.79647024689498,5
136,181,3.05578617206702,1
136,267,3.63907492522514,4
136,442,3.20240603500811,3
136,122,3.53653725475377,3
136,350,3.56979207546037,5
136,551,3.50037030777984,3
136,198,3.39546991303653,3
136,437,3.29623995071301,1
136,15,3.7152717417936,5
136,353,3.50524927563771,5
136,177,3.40537148932849,3
136,328,3.65918926800633,2
136,585,2.79613919159721,1
136,132,3.70722377698545,3
136,174,3.4429525283916,3
136,637,3.45124178718781,4
136,416,3.44852046822558,2
136,688,3.67901874777172,3
136,239,3.37564774393459,1
136,255,3.27544056598843,1
136,355,2.8448210061879,3
136,471,4.06801787278059,4
136,93,3.73129949453446,4
136,552,3.25130334955201,3
136,340,3.72266408207997,4
136,611,3.48125525175143,1
136,274,3.75886375996628,4
136,491,3.95287640496597,5
136,188,3.97367984083266,5
130,150,3.82889875930726,4
130,296,3.71831252586076,4
130,380,3.63904057044227,3
130,590,3.77762265206226,3
130,592,3.4626091715439,3
130,153,3.48132302359752,4
130,165,3.7075274240625,4
130,344,3.4187781132216,4
130,349,3.64185383927298,2
130,588,3.64695151351818,2
130,231,3.31570207907721,4
130,316,3.40208967768264,3
130,318,3.99879251373627,5
130,329,3.50603841615665,3
130,595,3.68498439372093,2
130,1,3.98481936700076,3
130,161,3.77503800626865,4
130,339,3.72391768795904,4
130,434,3.494825884879,3
130,185,3.50858612265832,3
130,208,3.31646263516337,3
130,300,3.50358824478492,3
130,253,3.5263025746057,4
130,292,3.66317798181393,5
130,110,3.99415537164213,5
130,225,3.68235862216617,5
130,410,3.34638177915012,4
130,317,3.56969697792878,3
444,296,4.20434717047769,5
444,380,3.58919463274984,4
444,344,2.72977468885994,3
444,231,2.64730626911624,1
444,595,3.99615590431406,4
444,185,3.3660681699888,3
444,208,2.59058524079321,3
444,300,3.62193374685388,3
444,21,3.73474864368326,4
444,110,4.72216413815141,4
444,47,4.24499790962874,4
444,50,4.75067267949764,5
444,111,4.33050470709032,5
444,173,3.19712601977559,2
444,593,4.69805487538872,5
444,235,4.05423725118881,5
444,265,4.28224391383245,4
444,555,3.71618819240238,4
444,6,4.21983702646945,4
444,16,4.23797243088865,4
444,273,3.66436563862385,4
444,367,3.26087567063476,4
444,58,4.25323027139356,5
444,431,4.09371910835241,4
444,509,3.55165942456875,4
444,350,3.83810694729139,3
444,353,3.77682386000817,5
284,150,4.11903513930898,2
284,296,3.9132511451875,4
284,380,3.86439878342111,4
284,590,4.0277862000036,4
284,592,3.65998559393617,5
284,153,3.66907077032059,3
284,165,3.89411246905859,5
284,344,3.65313404361426,5
284,349,3.87092131112399,3
284,588,3.93039236441423,5
284,231,3.51985828644812,4
284,316,3.6980026788401,4
284,318,4.31166577664255,4
284,329,3.69361527562891,3
284,595,3.92550501489516,4
284,104,3.75787961920786,5
284,353,3.79901454420721,3
284,356,4.30614403414429,5
284,589,4.06382547405359,5
284,47,4.08105575751016,3
284,736,3.93819740137817,4
284,2,4.05361190750994,4
284,10,3.70474220597179,4
284,110,4.26727379160257,5
284,377,4.06277719053546,5
284,457,4.19247419809952,4
284,474,4.01497256489415,4
284,168,3.78728070153756,1
284,185,3.70536358971206,1
284,376,3.81120194595043,4
284,480,4.15365240538373,5
284,552,3.7454985189428,3
284,95,3.70595613415369,5
284,434,3.67948044628662,4
284,442,3.73775726382492,4
284,145,3.74935680613062,3
284,32,4.0890900411855,5
284,338,3.79642280086324,4
284,20,3.66266319861898,1
284,21,3.78133415617657,3
284,208,3.547452921743,4
284,704,3.91689656656081,3
284,15,3.90710365716309,4
284,112,3.86185218438867,4
284,485,3.67537666162954,3
284,173,3.55804848168309,4
284,303,3.82232823034722,4
284,44,3.52611355016125,3
284,172,3.56919378239135,3
284,327,3.71676581732443,4
284,357,3.84974793830181,4
284,367,3.74979879039466,5
284,440,3.92662122342843,4
284,235,3.84397864740339,3
284,410,3.5269022736155,3
284,500,3.91652183214101,5
284,348,3.77897436931191,4
284,370,3.71546206438003,2
284,433,3.91159216847173,3
284,248,3.79455762597578,4
284,539,3.93731941671792,4
284,585,3.6254531043678,4
284,223,4.22939656374632,5
284,252,3.90939712402824,4
284,339,3.92879897084758,4
284,224,3.83799143911232,3
284,333,4.08107865401536,4
284,520,3.55501037435377,3
284,355,3.60717850115602,3
284,216,3.85966874951849,4
284,415,3.73893905644843,3
284,19,3.45765282718555,4
284,39,3.62679400408605,3
284,420,3.43635124384617,3
284,432,3.57015767369678,3
284,435,3.40210664018691,4
284,186,3.76296395767391,4
284,236,3.82467380384019,4
284,256,3.75001604266472,3
284,237,3.87661949439444,5
284,276,3.70600530989919,3
284,342,3.86740003265002,3
284,413,3.58864802235482,4
284,267,3.88831140039345,4
284,351,3.8786283224671,3
284,255,3.76799806486493,3
284,275,3.71238773456225,3
284,637,3.69484130896459,4
536,150,3.7908686183209,5
536,590,3.75576549328361,3
536,592,2.69368443745355,2
536,165,3.3883300260085,2
536,349,3.40919660555193,5
536,329,3.01830653775106,3
536,434,2.6943426680878,5
536,253,2.902581372688,1
536,292,3.09527070752381,1
536,300,3.20594449298911,4
536,110,4.46243740731365,5
536,225,3.38619492183204,4
536,315,3.16738877482616,3
536,593,4.41906763112547,4
536,457,4.28626147522492,3
536,196,2.7799068391812,1
536,261,3.80869385327267,5
536,276,3.1559039092464,3
536,454,3.47021651893706,4
536,272,3.78489491698361,5
536,431,3.71460977991168,1
536,350,3.45843418870162,3
536,45,3.65510536077405,5
536,232,3.53725384936321,2
536,233,3.56596138965984,3
536,416,3.40451790482638,3
536,371,3.54946905456176,5
536,332,3.72308403635723,5
536,356,4.42477479158608,5
536,357,3.37469934103227,1
536,480,3.86986694820876,4
536,589,3.87987482060568,3
536,527,4.66730502831922,5
536,500,3.27744585004012,2
536,368,3.31816962733256,4
536,370,3.19185233467596,3
536,335,3.59231023800132,3
536,419,3.3768109929901,3
536,516,3.62456632629943,5
536,445,3.54964082579282,3
134,590,3.85545273160902,5
134,592,3.36632606109493,3
134,296,3.82975283574541,4
134,380,3.58880786728693,2
134,153,3.31049969348636,4
134,344,3.20231502515634,3
134,349,3.66215810261669,4
134,588,3.71046861754172,3
134,231,3.09858156275971,3
134,316,3.33153048007044,4
134,595,3.76674924755856,5
134,1,4.09263205087203,3
134,161,3.79349531935741,4
134,434,3.3613762253235,3
134,208,3.1059928294337,4
134,253,3.48063023837631,4
134,47,3.92480198125082,4
134,110,4.19467229158329,5
134,288,3.23418959963667,4
134,160,3.31700889007731,3
134,315,3.47635481748541,3
134,593,4.18201146283983,5
134,173,3.28238218697821,3
134,553,3.82473879451528,4
134,186,3.53985360386654,3
134,48,3.48823026539928,3
134,193,3.10448433461061,3
134,364,3.94795560898495,3
134,454,3.71822991090367,4
134,227,3.50955142925955,3
134,273,3.54515854053414,3
134,367,3.43611292970378,3
134,163,3.49350904463374,3
134,509,3.52528512305095,4
134,442,3.51899407477882,4
436,150,3.5691688923646,4
436,380,2.92640133406794,3
436,592,2.53458344282298,3
436,165,3.11187751088538,3
436,344,2.02003222278979,1
436,349,3.18290549696547,3
436,588,3.23963548646192,3
436,231,1.93226414856459,1
436,316,2.43382693997061,2
436,318,4.36004098003632,4
436,595,3.42083694190984,3
436,161,3.37407049603101,4
436,292,2.87602874988831,3
436,339,3.08020471133807,3
436,434,2.48318252152734,3
436,1,3.85989193688541,4
436,410,2.54999872012514,3
436,34,3.74252358057728,5
436,317,3.0123897775156,3
436,593,4.16028473512052,3
436,420,2.62120182427513,3
436,457,4.03940985953574,5
436,432,2.58813299740801,3
436,435,2.23828713333056,3
436,315,2.95834650110987,3
436,235,3.30836966343201,3
436,293,3.23712707301323,3
436,261,3.540645083305,3
436,2,3.5143928209792,4
436,204,2.58520238481963,3
436,158,3.04652652610258,3
436,364,3.67146620082014,4
436,454,3.21858358484887,3
436,367,2.64103561762013,3
436,48,2.97561676078225,4
436,333,3.55603906438022,3
436,276,2.93774078913878,2
436,440,3.30362613377557,4
436,227,2.95901150207187,3
436,350,3.25132881629506,4
436,442,2.92206152592405,3
436,145,3.10306460354919,3
436,203,3.31646658585958,3
436,234,2.69413426330742,1
436,551,3.17918843835763,4
436,257,3.42463577320583,3
436,413,2.83395711814518,2
436,303,3.05514782570334,3
