"userId","movieId","user_avg","movie_avg","global_avg","rating"
429,317,3.98275862068966,3.5,3.579625,5
429,329,3.98275862068966,3.3859649122807,3.579625,3
429,339,3.98275862068966,3.61111111111111,3.579625,5
429,380,3.98275862068966,3.52439024390244,3.579625,5
429,381,3.98275862068966,3.8,3.579625,4
429,553,3.98275862068966,3.8125,3.579625,3
429,164,3.98275862068966,3.4,3.579625,3
107,1,3.91176470588235,4.16363636363636,3.579625,4
107,2,3.91176470588235,3.88888888888889,3.579625,5
107,5,3.91176470588235,3.26666666666667,3.579625,4
107,11,3.91176470588235,4,3.579625,5
107,62,3.91176470588235,4,3.579625,5
107,104,3.91176470588235,3.59090909090909,3.579625,3
107,105,3.91176470588235,3.2,3.579625,4
107,140,3.91176470588235,3.54545454545455,3.579625,4
107,141,3.91176470588235,3.68888888888889,3.579625,5
191,1,3.74117647058824,4.16363636363636,3.579625,4
191,6,3.74117647058824,3.82857142857143,3.579625,4
191,16,3.74117647058824,3.89473684210526,3.579625,4
191,17,3.74117647058824,3.82758620689655,3.579625,5
191,21,3.74117647058824,3.45454545454545,3.579625,4
191,25,3.74117647058824,3.78947368421053,3.579625,5
191,32,3.74117647058824,3.93333333333333,3.579625,5
191,36,3.74117647058824,3.94285714285714,3.579625,5
191,52,3.74117647058824,3.64705882352941,3.579625,5
191,58,3.74117647058824,4.45454545454545,3.579625,4
191,85,3.74117647058824,4,3.579625,5
191,94,3.74117647058824,4,3.579625,4
191,95,3.74117647058824,3.44897959183673,3.579625,3
191,99,3.74117647058824,5,3.579625,5
191,111,3.74117647058824,4.1875,3.579625,5
191,140,3.74117647058824,3.54545454545455,3.579625,3
191,494,3.74117647058824,3.63636363636364,3.579625,3
191,581,3.74117647058824,4.5,3.579625,5
191,608,3.74117647058824,4.24137931034483,3.579625,5
191,668,3.74117647058824,5,3.579625,5
191,720,3.74117647058824,5,3.579625,5
191,34,3.74117647058824,4.04444444444444,3.579625,4
191,39,3.74117647058824,3.2,3.579625,1
191,72,3.74117647058824,4,3.579625,4
191,110,3.74117647058824,4.26388888888889,3.579625,3
191,144,3.74117647058824,3.28571428571429,3.579625,4
191,148,3.74117647058824,5,3.579625,5
191,150,3.74117647058824,3.95121951219512,3.579625,2
191,153,3.74117647058824,3.14285714285714,3.579625,1
191,155,3.74117647058824,4,3.579625,4
191,158,3.74117647058824,3.4,3.579625,2
191,159,3.74117647058824,2.5,3.579625,1
191,160,3.74117647058824,3.06666666666667,3.579625,1
191,161,3.74117647058824,3.78787878787879,3.579625,2
191,162,3.74117647058824,5,3.579625,5
191,175,3.74117647058824,4.75,3.579625,5
191,213,3.74117647058824,4.33333333333333,3.579625,5
191,215,3.74117647058824,3.5,3.579625,4
191,223,3.74117647058824,4.31578947368421,3.579625,5
191,224,3.74117647058824,3.48,3.579625,4
191,229,3.74117647058824,3.75,3.579625,5
191,230,3.74117647058824,3.75,3.579625,4
191,235,3.74117647058824,3.52,3.579625,5
191,236,3.74117647058824,3.56666666666667,3.579625,3
191,237,3.74117647058824,3.5,3.579625,1
191,246,3.74117647058824,4.30769230769231,3.579625,5
191,347,3.74117647058824,3.5,3.579625,5
191,348,3.74117647058824,3.27272727272727,3.579625,5
191,417,3.74117647058824,3.5,3.579625,4
191,427,3.74117647058824,2,3.579625,1
191,468,3.74117647058824,3.375,3.579625,3
191,47,3.74117647058824,3.90909090909091,3.579625,4
191,50,3.74117647058824,4.04878048780488,3.579625,5
191,151,3.74117647058824,3.85,3.579625,4
191,178,3.74117647058824,1,3.579625,1
191,193,3.74117647058824,2.5625,3.579625,2
191,194,3.74117647058824,3.375,3.579625,5
191,208,3.74117647058824,2.78947368421053,3.579625,1
191,261,3.74117647058824,4.04545454545455,3.579625,4
191,265,3.74117647058824,3.9,3.579625,5
191,269,3.74117647058824,3,3.579625,3
191,272,3.74117647058824,3.88888888888889,3.579625,5
191,281,3.74117647058824,3.81818181818182,3.579625,4
191,282,3.74117647058824,3.5,3.579625,3
191,283,3.74117647058824,3,3.579625,4
191,288,3.74117647058824,2.97727272727273,3.579625,3
191,292,3.74117647058824,3.55,3.579625,1
191,293,3.74117647058824,3.54545454545455,3.579625,5
191,296,3.74117647058824,3.86904761904762,3.579625,5
191,299,3.74117647058824,5,3.579625,5
191,300,3.74117647058824,3.54901960784314,3.579625,4
191,303,3.74117647058824,3,3.579625,1
191,306,3.74117647058824,4.66666666666667,3.579625,5
191,307,3.74117647058824,5,3.579625,5
191,308,3.74117647058824,5,3.579625,5
191,312,3.74117647058824,1.5,3.579625,1
191,314,3.74117647058824,4.11111111111111,3.579625,4
191,316,3.74117647058824,3.24615384615385,3.579625,1
191,318,3.74117647058824,4.40277777777778,3.579625,4
191,319,3.74117647058824,3.8,3.579625,4
191,337,3.74117647058824,4.03571428571429,3.579625,5
191,339,3.74117647058824,3.61111111111111,3.579625,1
191,380,3.74117647058824,3.52439024390244,3.579625,3
191,496,3.74117647058824,5,3.579625,5
191,673,3.74117647058824,3.6,3.579625,5
99,10,3.86792452830189,3.38888888888889,3.579625,4
99,22,3.86792452830189,3.5,3.579625,4
99,23,3.86792452830189,3.71428571428571,3.579625,4
99,122,3.86792452830189,3,3.579625,4
99,145,3.86792452830189,3.4,3.579625,4
99,150,3.86792452830189,3.95121951219512,3.579625,5
99,153,3.86792452830189,3.14285714285714,3.579625,5
99,160,3.86792452830189,3.06666666666667,3.579625,2
99,161,3.86792452830189,3.78787878787879,3.579625,3
99,163,3.86792452830189,3.14285714285714,3.579625,5
99,165,3.86792452830189,3.62857142857143,3.579625,5
99,225,3.86792452830189,3.64285714285714,3.579625,5
99,227,3.86792452830189,3.15384615384615,3.579625,3
99,228,3.86792452830189,3,3.579625,3
99,231,3.86792452830189,2.94642857142857,3.579625,5
99,344,3.86792452830189,3.04285714285714,3.579625,5
99,349,3.86792452830189,3.66176470588235,3.579625,5
99,413,3.86792452830189,2.6,3.579625,3
99,416,3.86792452830189,2.6,3.579625,4
99,420,3.86792452830189,2.96428571428571,3.579625,2
99,434,3.86792452830189,3.203125,3.579625,3
99,435,3.86792452830189,2.74074074074074,3.579625,2
99,588,3.86792452830189,3.70588235294118,3.579625,5
99,592,3.86792452830189,3.27272727272727,3.579625,4
99,168,3.86792452830189,3.42307692307692,3.579625,5
99,196,3.86792452830189,2.71428571428571,3.579625,2
99,234,3.86792452830189,2.45454545454545,3.579625,2
99,236,3.86792452830189,3.56666666666667,3.579625,5
99,248,3.86792452830189,3.41666666666667,3.579625,3
99,252,3.86792452830189,3.66666666666667,3.579625,5
99,253,3.86792452830189,3.36363636363636,3.579625,4
99,256,3.86792452830189,3.33333333333333,3.579625,4
99,257,3.86792452830189,4,3.579625,5
99,259,3.86792452830189,3.25,3.579625,3
99,266,3.86792452830189,3.46341463414634,3.579625,4
99,276,3.86792452830189,3.3125,3.579625,4
99,281,3.86792452830189,3.81818181818182,3.579625,5
99,282,3.86792452830189,3.5,3.579625,4
99,288,3.86792452830189,2.97727272727273,3.579625,3
99,292,3.86792452830189,3.55,3.579625,5
99,293,3.86792452830189,3.54545454545455,3.579625,5
99,296,3.86792452830189,3.86904761904762,3.579625,5
99,315,3.86792452830189,3.30769230769231,3.579625,3
99,318,3.86792452830189,4.40277777777778,3.579625,5
99,325,3.86792452830189,3.33333333333333,3.579625,2
99,204,3.86792452830189,2.73684210526316,3.579625,1
99,312,3.86792452830189,1.5,3.579625,1
99,316,3.86792452830189,3.24615384615385,3.579625,2
99,333,3.86792452830189,4.05882352941176,3.579625,5
99,337,3.86792452830189,4.03571428571429,3.579625,5
99,339,3.86792452830189,3.61111111111111,3.579625,5
99,380,3.86792452830189,3.52439024390244,3.579625,5
99,555,3.86792452830189,3.52941176470588,3.579625,4
54,150,3.03030303030303,3.95121951219512,3.579625,3
54,296,3.03030303030303,3.86904761904762,3.579625,3
54,590,3.03030303030303,3.84810126582278,3.579625,3
54,592,3.03030303030303,3.27272727272727,3.579625,3
54,1,3.03030303030303,4.16363636363636,3.579625,3
54,588,3.03030303030303,3.70588235294118,3.579625,3
54,161,3.03030303030303,3.78787878787879,3.579625,3
54,318,3.03030303030303,4.40277777777778,3.579625,4
54,329,3.03030303030303,3.3859649122807,3.579625,3
54,339,3.03030303030303,3.61111111111111,3.579625,3
54,595,3.03030303030303,3.76785714285714,3.579625,3
54,32,3.03030303030303,3.93333333333333,3.579625,3
54,205,3.03030303030303,3,3.579625,3
54,110,3.03030303030303,4.26388888888889,3.579625,3
54,194,3.03030303030303,3.375,3.579625,3
54,288,3.03030303030303,2.97727272727273,3.579625,3
54,17,3.03030303030303,3.82758620689655,3.579625,3
54,50,3.03030303030303,4.04878048780488,3.579625,3
35,150,4.08695652173913,3.95121951219512,3.579625,5
35,592,4.08695652173913,3.27272727272727,3.579625,4
35,316,4.08695652173913,3.24615384615385,3.579625,3
35,595,4.08695652173913,3.76785714285714,3.579625,3
35,231,4.08695652173913,2.94642857142857,3.579625,3
35,339,4.08695652173913,3.61111111111111,3.579625,5
35,21,4.08695652173913,3.45454545454545,3.579625,5
35,300,4.08695652173913,3.54901960784314,3.579625,4
35,185,4.08695652173913,3.34545454545455,3.579625,5
35,39,4.08695652173913,3.2,3.579625,3
35,266,4.08695652173913,3.46341463414634,3.579625,2
35,11,4.08695652173913,4,3.579625,4
35,50,4.08695652173913,4.04878048780488,3.579625,5
35,236,4.08695652173913,3.56666666666667,3.579625,4
35,235,4.08695652173913,3.52,3.579625,4
35,261,4.08695652173913,4.04545454545455,3.579625,5
35,62,4.08695652173913,4,3.579625,5
35,237,4.08695652173913,3.5,3.579625,3
35,222,4.08695652173913,3.75,3.579625,4
35,60,4.08695652173913,3.84615384615385,3.579625,5
35,342,4.08695652173913,3.54545454545455,3.579625,4
35,590,4.08695652173913,3.84810126582278,3.579625,5
35,252,4.08695652173913,3.66666666666667,3.579625,4
468,590,3.39393939393939,3.84810126582278,3.579625,5
468,150,3.39393939393939,3.95121951219512,3.579625,5
468,296,3.39393939393939,3.86904761904762,3.579625,3
468,380,3.39393939393939,3.52439024390244,3.579625,4
468,592,3.39393939393939,3.27272727272727,3.579625,3
468,153,3.39393939393939,3.14285714285714,3.579625,3
468,344,3.39393939393939,3.04285714285714,3.579625,3
468,349,3.39393939393939,3.66176470588235,3.579625,2
468,588,3.39393939393939,3.70588235294118,3.579625,3
468,1,3.39393939393939,4.16363636363636,3.579625,4
468,165,3.39393939393939,3.62857142857143,3.579625,3
468,318,3.39393939393939,4.40277777777778,3.579625,3
468,595,3.39393939393939,3.76785714285714,3.579625,5
468,161,3.39393939393939,3.78787878787879,3.579625,2
468,231,3.39393939393939,2.94642857142857,3.579625,2
468,434,3.39393939393939,3.203125,3.579625,3
468,208,3.39393939393939,2.78947368421053,3.579625,3
468,253,3.39393939393939,3.36363636363636,3.579625,4
468,292,3.39393939393939,3.55,3.579625,4
468,300,3.39393939393939,3.54901960784314,3.579625,4
468,225,3.39393939393939,3.64285714285714,3.579625,4
468,32,3.39393939393939,3.93333333333333,3.579625,4
468,110,3.39393939393939,4.26388888888889,3.579625,4
468,185,3.39393939393939,3.34545454545455,3.579625,3
468,288,3.39393939393939,2.97727272727273,3.579625,2
468,39,3.39393939393939,3.2,3.579625,5
468,266,3.39393939393939,3.46341463414634,3.579625,4
468,317,3.39393939393939,3.5,3.579625,3
468,410,3.39393939393939,3.06818181818182,3.579625,3
468,47,3.39393939393939,3.90909090909091,3.579625,5
468,111,3.39393939393939,4.1875,3.579625,3
468,160,3.39393939393939,3.06666666666667,3.579625,2
468,432,3.39393939393939,3.03333333333333,3.579625,2
353,296,3.48888888888889,3.86904761904762,3.579625,5
353,380,3.48888888888889,3.52439024390244,3.579625,3
353,590,3.48888888888889,3.84810126582278,3.579625,4
353,592,3.48888888888889,3.27272727272727,3.579625,4
353,153,3.48888888888889,3.14285714285714,3.579625,3
353,318,3.48888888888889,4.40277777777778,3.579625,5
353,344,3.48888888888889,3.04285714285714,3.579625,5
353,349,3.48888888888889,3.66176470588235,3.579625,4
353,588,3.48888888888889,3.70588235294118,3.579625,3
353,10,3.48888888888889,3.38888888888889,3.579625,3
353,165,3.48888888888889,3.62857142857143,3.579625,5
353,316,3.48888888888889,3.24615384615385,3.579625,3
353,595,3.48888888888889,3.76785714285714,3.579625,4
353,1,3.48888888888889,4.16363636363636,3.579625,5
353,161,3.48888888888889,3.78787878787879,3.579625,5
353,231,3.48888888888889,2.94642857142857,3.579625,4
353,434,3.48888888888889,3.203125,3.579625,3
353,185,3.48888888888889,3.34545454545455,3.579625,4
353,253,3.48888888888889,3.36363636363636,3.579625,3
353,292,3.48888888888889,3.55,3.579625,4
353,110,3.48888888888889,4.26388888888889,3.579625,3
353,225,3.48888888888889,3.64285714285714,3.579625,3
353,288,3.48888888888889,2.97727272727273,3.579625,3
353,32,3.48888888888889,3.93333333333333,3.579625,5
353,34,3.48888888888889,4.04444444444444,3.579625,5
353,47,3.48888888888889,3.90909090909091,3.579625,5
353,266,3.48888888888889,3.46341463414634,3.579625,3
353,39,3.48888888888889,3.2,3.579625,1
353,160,3.48888888888889,3.06666666666667,3.579625,2
353,432,3.48888888888889,3.03333333333333,3.579625,3
353,19,3.48888888888889,2.71428571428571,3.579625,4
353,236,3.48888888888889,3.56666666666667,3.579625,3
353,420,3.48888888888889,2.96428571428571,3.579625,1
353,11,3.48888888888889,4,3.579625,4
353,315,3.48888888888889,3.30769230769231,3.579625,3
353,435,3.48888888888889,2.74074074074074,3.579625,2
353,186,3.48888888888889,3.28571428571429,3.579625,5
353,553,3.48888888888889,3.8125,3.579625,4
353,173,3.48888888888889,2.92,3.579625,3
353,196,3.48888888888889,2.71428571428571,3.579625,3
353,158,3.48888888888889,3.4,3.579625,3
353,168,3.48888888888889,3.42307692307692,3.579625,3
353,204,3.48888888888889,2.73684210526316,3.579625,2
353,2,3.48888888888889,3.88888888888889,3.579625,4
353,25,3.48888888888889,3.78947368421053,3.579625,4
353,172,3.48888888888889,2.77777777777778,3.579625,2
353,293,3.48888888888889,3.54545454545455,3.579625,5
353,246,3.48888888888889,4.30769230769231,3.579625,5
353,256,3.48888888888889,3.33333333333333,3.579625,3
353,5,3.48888888888889,3.26666666666667,3.579625,3
353,223,3.48888888888889,4.31578947368421,3.579625,5
353,237,3.48888888888889,3.5,3.579625,4
353,333,3.48888888888889,4.05882352941176,3.579625,5
353,555,3.48888888888889,3.52941176470588,3.579625,4
353,6,3.48888888888889,3.82857142857143,3.579625,4
353,222,3.48888888888889,3.75,3.579625,1
353,22,3.48888888888889,3.5,3.579625,5
353,163,3.48888888888889,3.14285714285714,3.579625,3
353,216,3.48888888888889,3.5,3.579625,3
353,234,3.48888888888889,2.45454545454545,3.579625,2
353,431,3.48888888888889,3.6,3.579625,4
353,145,3.48888888888889,3.4,3.579625,3
353,280,3.48888888888889,4.18181818181818,3.579625,5
353,413,3.48888888888889,2.6,3.579625,2
353,112,3.48888888888889,3.57692307692308,3.579625,5
353,319,3.48888888888889,3.8,3.579625,5
353,70,3.48888888888889,3.5,3.579625,4
353,457,3.48888888888889,4.14473684210526,3.579625,5
353,267,3.48888888888889,3.57142857142857,3.579625,3
353,122,3.48888888888889,3,3.579625,3
353,593,3.48888888888889,4.25396825396825,3.579625,5
353,144,3.48888888888889,3.28571428571429,3.579625,4
353,198,3.48888888888889,3.33333333333333,3.579625,3
353,364,3.48888888888889,3.96363636363636,3.579625,4
353,328,3.48888888888889,3.4,3.579625,4
353,454,3.48888888888889,3.66666666666667,3.579625,4
353,229,3.48888888888889,3.75,3.579625,3
353,275,3.48888888888889,2,3.579625,2
353,367,3.48888888888889,3.2280701754386,3.579625,3
353,340,3.48888888888889,3.5,3.579625,3
353,509,3.48888888888889,3.39285714285714,3.579625,3
353,9,3.48888888888889,3.41666666666667,3.579625,3
353,442,3.48888888888889,3.3448275862069,3.579625,2
353,330,3.48888888888889,2.75,3.579625,2
353,585,3.48888888888889,2.8,3.579625,2
353,353,3.48888888888889,3.36363636363636,3.579625,3
353,180,3.48888888888889,2.8,3.579625,4
353,355,3.48888888888889,2.88888888888889,3.579625,2
353,69,3.48888888888889,3.5,3.579625,3
353,552,3.48888888888889,3.36363636363636,3.579625,2
107,150,3.91176470588235,3.95121951219512,3.579625,5
107,296,3.91176470588235,3.86904761904762,3.579625,3
107,380,3.91176470588235,3.52439024390244,3.579625,4
107,590,3.91176470588235,3.84810126582278,3.579625,5
107,153,3.91176470588235,3.14285714285714,3.579625,3
107,318,3.91176470588235,4.40277777777778,3.579625,5
107,344,3.91176470588235,3.04285714285714,3.579625,3
107,349,3.91176470588235,3.66176470588235,3.579625,4
107,165,3.91176470588235,3.62857142857143,3.579625,3
107,316,3.91176470588235,3.24615384615385,3.579625,3
107,329,3.91176470588235,3.3859649122807,3.579625,3
107,161,3.91176470588235,3.78787878787879,3.579625,4
107,253,3.91176470588235,3.36363636363636,3.579625,4
107,434,3.91176470588235,3.203125,3.579625,3
107,231,3.91176470588235,2.94642857142857,3.579625,3
107,185,3.91176470588235,3.34545454545455,3.579625,4
107,292,3.91176470588235,3.55,3.579625,4
107,208,3.91176470588235,2.78947368421053,3.579625,3
107,110,3.91176470588235,4.26388888888889,3.579625,5
107,266,3.91176470588235,3.46341463414634,3.579625,4
107,410,3.91176470588235,3.06818181818182,3.579625,3
107,111,3.91176470588235,4.1875,3.579625,4
107,160,3.91176470588235,3.06666666666667,3.579625,4
107,317,3.91176470588235,3.5,3.579625,4
107,432,3.91176470588235,3.03333333333333,3.579625,4
40,150,3.76699029126214,3.95121951219512,3.579625,5
40,296,3.76699029126214,3.86904761904762,3.579625,5
40,380,3.76699029126214,3.52439024390244,3.579625,3
40,590,3.76699029126214,3.84810126582278,3.579625,4
40,592,3.76699029126214,3.27272727272727,3.579625,4
40,153,3.76699029126214,3.14285714285714,3.579625,3
40,165,3.76699029126214,3.62857142857143,3.579625,4
40,344,3.76699029126214,3.04285714285714,3.579625,4
40,588,3.76699029126214,3.70588235294118,3.579625,4
40,316,3.76699029126214,3.24615384615385,3.579625,3
40,318,3.76699029126214,4.40277777777778,3.579625,5
40,329,3.76699029126214,3.3859649122807,3.579625,3
40,595,3.76699029126214,3.76785714285714,3.579625,3
40,1,3.76699029126214,4.16363636363636,3.579625,5
40,231,3.76699029126214,2.94642857142857,3.579625,1
40,339,3.76699029126214,3.61111111111111,3.579625,3
40,434,3.76699029126214,3.203125,3.579625,3
40,208,3.76699029126214,2.78947368421053,3.579625,2
40,292,3.76699029126214,3.55,3.579625,3
40,300,3.76699029126214,3.54901960784314,3.579625,5
40,21,3.76699029126214,3.45454545454545,3.579625,4
40,110,3.76699029126214,4.26388888888889,3.579625,4
40,410,3.76699029126214,3.06818181818182,3.579625,3
40,34,3.76699029126214,4.04444444444444,3.579625,5
40,266,3.76699029126214,3.46341463414634,3.579625,4
40,317,3.76699029126214,3.5,3.579625,4
40,111,3.76699029126214,4.1875,3.579625,5
40,432,3.76699029126214,3.03333333333333,3.579625,3
40,19,3.76699029126214,2.71428571428571,3.579625,2
40,236,3.76699029126214,3.56666666666667,3.579625,4
40,151,3.76699029126214,3.85,3.579625,4
40,337,3.76699029126214,4.03571428571429,3.579625,5
40,435,3.76699029126214,2.74074074074074,3.579625,3
40,17,3.76699029126214,3.82758620689655,3.579625,5
40,173,3.76699029126214,2.92,3.579625,4
40,186,3.76699029126214,3.28571428571429,3.579625,3
40,252,3.76699029126214,3.66666666666667,3.579625,4
40,553,3.76699029126214,3.8125,3.579625,5
40,235,3.76699029126214,3.52,3.579625,4
40,265,3.76699029126214,3.9,3.579625,5
40,158,3.76699029126214,3.4,3.579625,4
40,168,3.76699029126214,3.42307692307692,3.579625,2
40,62,3.76699029126214,4,3.579625,5
40,172,3.76699029126214,2.77777777777778,3.579625,4
40,224,3.76699029126214,3.48,3.579625,4
40,31,3.76699029126214,3.53333333333333,3.579625,4
40,48,3.76699029126214,3.2,3.579625,2
40,223,3.76699029126214,4.31578947368421,3.579625,5
40,256,3.76699029126214,3.33333333333333,3.579625,2
40,44,3.76699029126214,2.66666666666667,3.579625,3
40,272,3.76699029126214,3.88888888888889,3.579625,5
40,218,3.76699029126214,3.7,3.579625,4
40,230,3.76699029126214,3.75,3.579625,5
40,273,3.76699029126214,3.125,3.579625,1
40,163,3.76699029126214,3.14285714285714,3.579625,5
40,203,3.76699029126214,3.6,3.579625,5
40,216,3.76699029126214,3.5,3.579625,1
40,431,3.76699029126214,3.6,3.579625,5
40,60,3.76699029126214,3.84615384615385,3.579625,4
40,281,3.76699029126214,3.81818181818182,3.579625,5
40,457,3.76699029126214,4.14473684210526,3.579625,3
40,327,3.76699029126214,2.90909090909091,3.579625,4
40,351,3.76699029126214,3.57142857142857,3.579625,4
40,267,3.76699029126214,3.57142857142857,3.579625,3
40,306,3.76699029126214,4.66666666666667,3.579625,5
40,610,3.76699029126214,3.66666666666667,3.579625,4
40,307,3.76699029126214,5,3.579625,5
40,364,3.76699029126214,3.96363636363636,3.579625,5
40,454,3.76699029126214,3.66666666666667,3.579625,4
40,308,3.76699029126214,5,3.579625,5
40,367,3.76699029126214,3.2280701754386,3.579625,4
40,104,3.76699029126214,3.59090909090909,3.579625,1
40,107,3.76699029126214,3.5,3.579625,4
40,440,3.76699029126214,3.62857142857143,3.579625,4
40,509,3.76699029126214,3.39285714285714,3.579625,3
40,314,3.76699029126214,4.11111111111111,3.579625,5
40,616,3.76699029126214,3.5,3.579625,3
40,159,3.76699029126214,2.5,3.579625,3
40,551,3.76699029126214,3.34782608695652,3.579625,3
40,350,3.76699029126214,3.65714285714286,3.579625,5
40,353,3.76699029126214,3.36363636363636,3.579625,3
40,421,3.76699029126214,3.5,3.579625,3
40,585,3.76699029126214,2.8,3.579625,3
40,46,3.76699029126214,3.2,3.579625,4
40,515,3.76699029126214,3.69230769230769,3.579625,3
40,330,3.76699029126214,2.75,3.579625,3
40,26,3.76699029126214,3.71428571428571,3.579625,4
40,312,3.76699029126214,1.5,3.579625,3
40,376,3.76699029126214,3.58333333333333,3.579625,3
40,146,3.76699029126214,3.5,3.579625,3
40,371,3.76699029126214,3.46666666666667,3.579625,4
40,491,3.76699029126214,3.77777777777778,3.579625,5
40,609,3.76699029126214,3.75,3.579625,4
40,383,3.76699029126214,3.25,3.579625,3
40,362,3.76699029126214,3.76923076923077,3.579625,4
40,514,3.76699029126214,4,3.579625,5
40,82,3.76699029126214,5,3.579625,5
40,228,3.76699029126214,3,3.579625,3
40,199,3.76699029126214,3,3.579625,3
40,205,3.76699029126214,3,3.579625,4
40,126,3.76699029126214,2.66666666666667,3.579625,3
40,121,3.76699029126214,4,3.579625,4
40,685,3.76699029126214,4,3.579625,5
604,296,3.48,3.86904761904762,3.579625,5
604,153,3.48,3.14285714285714,3.579625,3
604,165,3.48,3.62857142857143,3.579625,4
604,344,3.48,3.04285714285714,3.579625,2
604,588,3.48,3.70588235294118,3.579625,3
604,329,3.48,3.3859649122807,3.579625,3
604,316,3.48,3.24615384615385,3.579625,4
604,595,3.48,3.76785714285714,3.579625,3
604,1,3.48,4.16363636363636,3.579625,3
604,339,3.48,3.61111111111111,3.579625,3
604,434,3.48,3.203125,3.579625,4
604,185,3.48,3.34545454545455,3.579625,4
604,208,3.48,2.78947368421053,3.579625,3
604,253,3.48,3.36363636363636,3.579625,5
604,292,3.48,3.55,3.579625,3
604,110,3.48,4.26388888888889,3.579625,3
604,288,3.48,2.97727272727273,3.579625,5
604,410,3.48,3.06818181818182,3.579625,4
604,32,3.48,3.93333333333333,3.579625,4
604,34,3.48,4.04444444444444,3.579625,4
604,317,3.48,3.5,3.579625,3
604,432,3.48,3.03333333333333,3.579625,3
604,39,3.48,3.2,3.579625,3
604,111,3.48,4.1875,3.579625,4
604,19,3.48,2.71428571428571,3.579625,1
604,315,3.48,3.30769230769231,3.579625,4
604,420,3.48,2.96428571428571,3.579625,3
604,95,3.48,3.44897959183673,3.579625,4
604,151,3.48,3.85,3.579625,3
604,435,3.48,2.74074074074074,3.579625,4
604,17,3.48,3.82758620689655,3.579625,4
604,173,3.48,2.92,3.579625,3
604,186,3.48,3.28571428571429,3.579625,3
604,196,3.48,2.71428571428571,3.579625,3
604,235,3.48,3.52,3.579625,3
604,261,3.48,4.04545454545455,3.579625,4
604,265,3.48,3.9,3.579625,4
604,105,3.48,3.2,3.579625,2
604,158,3.48,3.4,3.579625,4
604,168,3.48,3.42307692307692,3.579625,3
604,293,3.48,3.54545454545455,3.579625,3
604,2,3.48,3.88888888888889,3.579625,5
604,62,3.48,4,3.579625,4
604,172,3.48,2.77777777777778,3.579625,2
604,224,3.48,3.48,3.579625,3
604,25,3.48,3.78947368421053,3.579625,3
604,223,3.48,4.31578947368421,3.579625,4
604,237,3.48,3.5,3.579625,3
604,5,3.48,3.26666666666667,3.579625,3
604,6,3.48,3.82857142857143,3.579625,3
604,272,3.48,3.88888888888889,3.579625,4
604,277,3.48,3.68421052631579,3.579625,4
604,708,3.48,3.59090909090909,3.579625,3
604,273,3.48,3.125,3.579625,3
604,22,3.48,3.5,3.579625,3
604,328,3.48,3.4,3.579625,4
